gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+
0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.7,24.7,0,0,0,0,0,0,1,0,0.1,1,0.0,24.7,0,1,0,1,0,24.7,-1.331,-0.996,-0.996,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,37,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,100.3,3541.4,0,1,0,0,0,1,0,0,3.1,1,4.0,3711.1,1,1,1,0,1,3711.1,1.181,0.556,0.632,False,False,True,False,False,False,False,False,False,True,False
1,0,0,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.45,84.2,0,0,1,0,0,0,0,1,0.3,0,1.0,101.8,0,1,0,0,0,101.8,-1.306,-0.97,-0.962,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,50.7,50.7,0,0,0,0,0,0,0,1,0.1,1,1.0,50.7,0,1,0,0,0,50.7,-0.467,-0.985,-0.984,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,20,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,55.0,1165.55,0,0,0,0,0,1,0,0,1.7,1,5.0,1100.0,0,1,1,0,0,1100.0,-0.324,-0.493,-0.521,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,72,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,68.4,4855.35,0,0,0,0,1,0,0,0,6.0,1,4.0,4924.8,0,24,0,0,0,4924.8,0.121,1.136,1.168,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,31,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,89.9,2806.9,1,1,0,0,0,0,1,0,2.6,1,3.0,2786.9,1,1,0,1,1,2786.9,0.835,0.232,0.224,False,False,True,False,True,False,False,False,False,True,False
0,1,1,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,78.55,1422.65,1,1,0,0,0,0,1,0,1.5,1,1.0,1413.8999999999999,0,1,0,1,1,1413.9,0.458,-0.379,-0.382,False,False,True,False,True,False,False,False,True,False,False
0,0,1,0,11,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,55.05,608.15,0,0,0,0,0,0,0,0,0.9,1,1.0,605.55,0,1,0,0,0,605.55,-0.323,-0.739,-0.739,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,641.35,0,0,1,0,1,1,0,0,2.8,0,0.0,653.4,0,24,1,0,0,653.4,-1.494,-0.724,-0.718,False,True,False,True,False,False,False,False,False,True,False
1,1,0,0,62,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,84.45,4959.15,0,1,0,1,0,0,1,0,5.2,1,2.0,5235.900000000001,0,12,0,1,1,5235.9,0.654,1.182,1.305,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,35.9,35.9,0,0,0,0,0,0,0,1,0.1,1,2.0,35.9,0,1,0,0,0,35.9,-0.959,-0.992,-0.991,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,16,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,80.75,1321.3,0,1,0,0,0,0,0,0,1.3,1,2.0,1292.0,0,1,0,0,1,1292.0,0.531,-0.424,-0.436,False,False,True,False,False,False,True,False,True,False,False
0,0,1,1,22,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,78.65,1663.75,0,0,0,1,0,0,0,1,1.8,1,5.0,1730.3000000000002,0,12,0,0,0,1730.3,0.462,-0.273,-0.243,True,False,False,False,False,True,False,False,True,False,False
1,0,1,1,49,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,61.75,3024.15,0,0,0,0,0,0,0,0,4.1,1,3.0,3025.75,0,1,0,0,0,3025.75,-0.1,0.328,0.329,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,36,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,63.7,2188.5,0,0,0,1,0,1,0,0,3.0,1,3.0,2293.2000000000003,0,12,1,0,0,2293.2,-0.035,-0.041,0.006,True,False,False,False,False,False,False,False,False,True,False
0,0,1,0,42,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,99.45,4138.05,1,1,0,0,0,0,1,0,3.5,1,5.0,4176.900000000001,1,1,0,1,1,4176.9,1.153,0.819,0.838,False,False,True,False,True,False,False,False,False,True,False
0,1,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.2,102.5,1,0,0,0,0,0,0,0,0.3,1,0.0,100.8,0,1,0,0,0,100.8,-1.315,-0.962,-0.962,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,12,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,74.05,872.65,1,0,0,1,0,0,0,1,1.0,1,4.0,888.5999999999999,0,12,0,0,0,888.6,0.309,-0.622,-0.614,True,False,False,False,False,True,False,True,False,False,False
1,0,0,0,31,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,87.6,2724.25,0,1,0,0,0,0,1,0,2.6,1,3.0,2715.6,0,1,0,1,1,2715.6,0.759,0.195,0.193,False,False,True,False,True,False,False,False,False,True,False
0,0,1,0,5,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,89.15,413.25,0,1,0,0,0,0,1,0,0.4,1,3.0,445.75,0,1,0,1,1,445.75,0.811,-0.825,-0.81,False,False,True,False,True,False,False,False,False,False,False
0,0,1,1,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1374.2,0,0,1,0,1,1,0,0,5.5,0,0.0,1320.0,0,24,1,0,0,1320.0,-1.488,-0.401,-0.424,False,True,False,True,False,False,False,False,False,False,True
1,1,0,0,15,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,55.0,757.1,1,0,0,0,0,1,0,0,1.2,1,2.0,825.0,0,1,1,0,0,825.0,-0.324,-0.673,-0.642,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,64,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.4,6692.65,0,1,0,0,1,0,0,0,5.3,1,5.0,6681.6,1,24,0,0,1,6681.6,1.317,1.947,1.944,False,True,True,False,False,False,True,False,False,False,True
0,0,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,218.5,0,0,1,0,0,1,0,0,0.8,0,0.0,200.5,0,1,1,0,0,200.5,-1.486,-0.911,-0.918,False,False,False,True,False,False,False,True,False,False,False
0,0,1,1,7,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,89.75,608.8,1,1,0,0,0,0,1,0,0.6,1,3.0,628.25,0,1,0,1,1,628.25,0.83,-0.739,-0.729,False,False,True,False,True,False,False,True,False,False,False
0,0,0,0,29,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,34.3,1004.75,0,0,0,0,0,0,1,0,2.4,1,2.0,994.6999999999999,0,1,0,1,0,994.7,-1.012,-0.564,-0.567,False,False,False,False,True,False,False,False,False,True,False
0,0,0,0,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,1125.6,0,0,1,0,1,0,0,0,4.8,0,0.0,1177.05,0,24,0,0,0,1177.05,-1.466,-0.51,-0.487,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,46,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,84.25,3847.6,0,1,0,0,0,0,0,1,3.8,1,3.0,3875.5,0,1,0,0,1,3875.5,0.648,0.691,0.705,False,False,True,False,False,True,False,False,False,True,False
0,0,0,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,978.0,0,0,1,0,1,0,0,0,4.4,0,0.0,1041.4499999999998,0,24,0,0,0,1041.45,-1.499,-0.576,-0.547,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,17,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,79.85,1387.35,0,0,0,1,0,1,0,0,1.4,1,5.0,1357.4499999999998,0,12,1,0,0,1357.45,0.501,-0.395,-0.407,True,False,False,False,False,False,False,False,True,False,False
1,0,1,1,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.2,746.05,0,0,1,0,1,0,0,1,3.2,0,0.0,767.6,0,24,0,0,0,767.6,-1.481,-0.678,-0.668,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,304.6,0,0,1,1,0,0,0,1,1.2,0,0.0,297.0,0,12,0,0,0,297.0,-1.494,-0.873,-0.875,True,False,False,True,False,True,False,False,True,False,False
1,0,0,0,22,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,50.35,1098.85,0,0,0,0,0,0,1,0,1.8,1,3.0,1107.7,0,1,0,1,0,1107.7,-0.479,-0.522,-0.517,False,False,False,False,True,False,False,False,True,False,False
0,0,1,0,14,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,85.15,1139.2,1,1,0,0,0,0,1,0,1.2,1,2.0,1192.1000000000001,0,1,0,1,1,1192.1,0.678,-0.504,-0.48,False,False,True,False,True,False,False,False,True,False,False
1,0,1,0,57,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,74.6,4368.95,0,0,0,1,0,0,0,0,4.8,1,5.0,4252.2,0,12,0,0,0,4252.2,0.327,0.921,0.871,True,False,False,False,False,False,True,False,False,False,True
0,1,0,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,79.15,827.7,0,1,0,0,0,1,0,0,0.9,1,1.0,870.6500000000001,0,1,1,0,1,870.65,0.478,-0.642,-0.622,False,False,True,False,False,False,False,True,False,False,False
1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,20.35,0,0,1,0,1,0,0,1,0.1,0,0.0,20.35,0,24,0,0,0,20.35,-1.476,-0.998,-0.998,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.05,262.05,0,0,1,0,1,0,0,0,1.0,0,0.0,252.60000000000002,0,24,0,0,0,252.6,-1.453,-0.892,-0.895,False,True,False,True,False,False,True,True,False,False,False
0,1,1,0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.6,279.55,1,1,0,0,0,0,1,0,0.2,1,3.0,283.79999999999995,1,1,0,1,1,283.8,0.992,-0.884,-0.881,False,False,True,False,True,False,False,False,False,False,False
0,0,0,1,36,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.7,3512.5,0,1,0,0,0,0,1,0,3.0,1,3.0,3409.2000000000003,1,1,0,1,1,3409.2,0.995,0.543,0.499,False,False,True,False,True,False,False,False,False,True,False
0,0,0,0,16,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,94.25,1483.25,1,1,0,0,0,0,1,0,1.3,1,3.0,1508.0,1,1,0,1,1,1508.0,0.98,-0.353,-0.341,False,False,True,False,True,False,False,False,True,False,False
0,0,1,1,65,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,72.45,4653.85,1,0,0,1,0,1,0,0,5.4,1,5.0,4709.25,0,12,1,0,0,4709.25,0.256,1.047,1.073,True,False,False,False,False,False,False,False,False,False,True
0,0,0,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,74.95,151.75,0,1,0,0,0,0,1,0,0.2,1,1.0,149.9,0,1,0,1,1,149.9,0.339,-0.94,-0.94,False,False,True,False,True,False,False,False,False,False,False
1,0,0,0,42,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,105.2,4400.75,1,1,0,0,0,0,1,0,3.5,1,5.0,4418.400000000001,1,1,0,1,1,4418.4,1.344,0.935,0.944,False,False,True,False,True,False,False,False,False,True,False
0,0,1,1,72,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,111.95,8033.1,0,1,0,0,1,0,0,0,6.0,1,6.0,8060.400000000001,1,24,0,0,1,8060.4,1.568,2.539,2.553,False,True,True,False,False,False,True,False,False,False,True
0,0,0,0,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,1253.65,0,0,1,0,1,0,0,0,5.2,0,0.0,1230.7,0,24,0,0,0,1230.7,-1.493,-0.454,-0.463,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,6,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,89.75,552.65,0,1,0,0,0,0,1,0,0.5,1,3.0,538.5,0,1,0,1,1,538.5,0.83,-0.763,-0.769,False,False,True,False,True,False,False,False,False,False,False
0,0,1,0,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,1036.0,0,0,1,0,1,0,0,1,4.0,0,0.0,962.4000000000001,0,24,0,0,0,962.4,-1.486,-0.55,-0.582,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,35,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,108.95,4025.5,0,1,0,0,1,0,1,0,2.9,1,6.0,3813.25,1,24,0,1,1,3813.25,1.469,0.77,0.677,False,True,True,False,True,False,False,False,False,True,False
0,0,0,1,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,928.4,0,0,1,1,0,1,0,0,4.3,0,0.0,1021.8,0,12,1,0,0,1021.8,-1.499,-0.598,-0.555,True,False,False,True,False,False,False,False,False,False,True
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,24.9,0,0,0,0,0,0,0,1,0.1,1,0.0,24.9,0,1,0,0,0,24.9,-1.325,-0.996,-0.996,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,82.85,460.25,1,1,0,0,0,0,1,0,0.5,1,2.0,497.09999999999997,0,1,0,1,1,497.1,0.601,-0.804,-0.787,False,False,True,False,True,False,False,False,False,False,False
1,0,1,0,71,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,93.2,6506.15,0,0,0,0,1,1,0,0,5.9,1,7.0,6617.2,1,24,1,0,0,6617.2,0.945,1.865,1.915,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,67,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,84.8,5598.3,0,1,0,1,0,0,0,0,5.6,1,3.0,5681.599999999999,0,12,0,0,1,5681.6,0.666,1.464,1.502,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0,60,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,71.75,4374.55,0,0,0,1,0,0,1,0,5.0,1,4.0,4305.0,0,12,0,1,0,4305.0,0.232,0.924,0.894,True,False,False,False,True,False,False,False,False,False,True
0,0,1,1,23,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,30.35,678.75,0,0,0,0,0,0,0,0,1.9,1,1.0,698.0500000000001,0,1,0,0,0,698.05,-1.144,-0.708,-0.698,False,False,False,False,False,False,True,False,True,False,False
0,0,0,1,39,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,54.85,2191.7,0,0,0,1,0,0,0,0,3.2,1,4.0,2139.15,0,12,0,0,0,2139.15,-0.329,-0.04,-0.062,True,False,False,False,False,False,True,False,False,True,False
0,0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.5,239.75,0,0,1,1,0,0,0,1,1.2,0,0.0,292.5,0,12,0,0,0,292.5,-1.504,-0.902,-0.877,True,False,False,True,False,True,False,False,True,False,False
0,1,1,0,53,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.85,5485.5,1,1,0,0,0,0,1,0,4.4,1,5.0,5504.049999999999,1,1,0,1,1,5504.05,1.299,1.414,1.424,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.2,609.05,0,0,1,0,1,0,0,1,2.0,0,1.0,580.8,0,24,0,0,0,580.8,-1.348,-0.738,-0.75,False,True,False,True,False,True,False,False,True,False,False
1,0,1,1,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,683.75,0,0,1,0,0,0,1,0,3.1,0,0.0,715.95,0,1,0,1,0,715.95,-1.509,-0.706,-0.69,False,False,False,True,True,False,False,False,False,True,False
1,0,1,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,83.6,404.2,1,1,0,0,0,0,1,0,0.4,1,2.0,418.0,0,1,0,1,1,418.0,0.626,-0.829,-0.822,False,False,True,False,True,False,False,False,False,False,False
1,1,1,0,50,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,100.65,5189.75,0,1,0,1,0,0,1,0,4.2,1,4.0,5032.5,1,12,0,1,1,5032.5,1.193,1.284,1.216,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,54,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,94.1,5060.9,0,1,0,1,0,1,0,0,4.5,1,3.0,5081.4,1,12,1,0,1,5081.4,0.975,1.227,1.237,True,False,True,False,False,False,False,False,False,False,True
1,0,0,0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,74.55,233.65,0,1,0,0,0,0,1,0,0.2,1,1.0,223.64999999999998,0,1,0,1,1,223.65,0.325,-0.904,-0.908,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,68,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,108.45,7176.55,1,1,0,1,0,0,1,0,5.7,1,6.0,7374.6,1,12,0,1,1,7374.6,1.452,2.161,2.25,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,5,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,56.15,291.45,0,0,0,0,0,0,1,0,0.4,1,2.0,280.75,0,1,0,1,0,280.75,-0.286,-0.879,-0.883,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,689.75,0,0,1,0,1,0,0,1,2.8,0,0.0,671.5500000000001,0,24,0,0,0,671.55,-1.476,-0.703,-0.71,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,41,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,80.55,3263.9,0,0,0,1,0,0,1,0,3.4,1,5.0,3302.5499999999997,0,12,0,1,0,3302.55,0.525,0.433,0.452,True,False,False,False,True,False,False,False,False,True,False
1,0,1,1,34,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,61.25,1993.2,0,0,0,1,0,0,0,1,2.8,1,5.0,2082.5,0,12,0,0,0,2082.5,-0.117,-0.127,-0.087,True,False,False,False,False,True,False,False,False,True,False
1,0,1,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.45,254.5,0,0,1,0,0,0,0,1,1.1,0,0.0,265.84999999999997,0,1,0,0,0,265.85,-1.473,-0.895,-0.889,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.9,347.65,0,0,1,0,0,1,0,0,1.7,0,0.0,378.0,0,1,1,0,0,378.0,-1.524,-0.854,-0.84,False,False,False,True,False,False,False,False,True,False,False
1,1,0,0,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,967.9,0,0,1,0,1,1,0,0,4.2,0,0.0,999.6,0,24,1,0,0,999.6,-1.501,-0.58,-0.565,False,True,False,True,False,False,False,False,False,False,True
1,0,1,0,3,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,91.5,242.95,1,1,0,0,0,1,0,0,0.2,1,3.0,274.5,1,1,1,0,1,274.5,0.889,-0.9,-0.885,False,False,True,False,False,False,False,False,False,False,False
1,0,0,1,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.2,1841.9,0,0,0,0,0,0,0,0,3.4,1,0.0,1853.2,0,1,0,0,0,1853.2,-0.65,-0.194,-0.188,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.45,232.1,0,0,1,0,0,1,0,0,1.1,0,0.0,252.85,0,1,1,0,0,252.85,-1.506,-0.905,-0.895,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,35,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.45,809.25,0,0,1,0,1,0,0,0,2.9,0,1.0,890.75,0,24,0,0,0,890.75,-1.306,-0.65,-0.613,False,True,False,True,False,False,True,False,False,True,False
0,0,1,0,12,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,80.85,866.45,1,1,0,0,0,0,0,0,1.0,1,2.0,970.1999999999999,0,1,0,0,1,970.2,0.535,-0.625,-0.578,False,False,True,False,False,False,True,True,False,False,False
0,0,0,0,4,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,94.9,360.55,0,1,0,0,0,0,0,1,0.3,1,4.0,379.6,1,1,0,0,1,379.6,1.002,-0.848,-0.839,False,False,True,False,False,True,False,False,False,False,False
1,0,0,0,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,49.05,2076.2,1,0,0,0,0,0,0,0,3.6,1,3.0,2109.15,0,1,0,0,0,2109.15,-0.522,-0.091,-0.075,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,29.3,355.9,0,0,0,0,0,0,0,1,1.0,1,1.0,351.6,0,1,0,0,0,351.6,-1.179,-0.85,-0.851,False,False,False,False,False,True,False,True,False,False,False
0,1,1,0,68,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.3,7299.65,1,1,0,0,0,0,1,0,5.7,1,5.0,7160.4,1,1,0,1,1,7160.4,1.347,2.215,2.155,False,False,True,False,True,False,False,False,False,False,True
0,1,0,0,25,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,88.95,2291.2,1,1,0,0,0,0,1,0,2.1,1,3.0,2223.75,0,1,0,1,1,2223.75,0.804,0.004,-0.025,False,False,True,False,True,False,False,False,False,True,False
1,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,129.15,0,0,1,1,0,0,0,1,0.6,0,0.0,141.75,0,12,0,0,0,141.75,-1.479,-0.95,-0.944,True,False,False,True,False,True,False,True,False,False,False
0,1,1,0,66,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.85,7491.75,1,1,0,1,0,0,1,0,5.5,1,6.0,7316.099999999999,1,12,0,1,1,7316.1,1.532,2.3,2.224,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,53,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,110.5,5835.5,0,1,0,1,0,0,1,0,4.4,1,6.0,5856.5,1,12,0,1,1,5856.5,1.52,1.569,1.579,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,63,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,109.4,7031.45,0,1,0,0,0,0,0,0,5.2,1,6.0,6892.200000000001,1,1,0,0,1,6892.2,1.483,2.097,2.037,False,False,True,False,False,False,True,False,False,False,True
1,0,1,1,70,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,114.2,7723.9,1,1,0,0,1,0,0,0,5.8,1,7.0,7994.0,1,24,0,0,1,7994.0,1.643,2.402,2.523,False,True,True,False,False,False,True,False,False,False,True
0,1,1,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,36.5,1032.0,1,0,0,0,0,0,0,0,2.2,1,1.0,985.5,0,1,0,0,0,985.5,-0.939,-0.552,-0.571,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.75,70.75,1,1,0,0,0,0,0,1,0.1,1,0.0,70.75,0,1,0,0,1,70.75,0.199,-0.976,-0.975,False,False,True,False,False,True,False,False,False,False,False
1,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,109.6,0,0,1,0,0,0,0,1,0.4,0,0.0,99.75,0,1,0,0,0,99.75,-1.489,-0.959,-0.963,False,False,False,True,False,True,False,False,False,False,False
1,1,1,0,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,727.8,0,0,1,1,0,0,0,1,3.1,0,0.0,725.2,0,12,0,0,0,725.2,-1.501,-0.686,-0.686,True,False,False,True,False,True,False,False,False,True,False
0,0,0,0,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,40.15,130.75,1,0,0,0,0,0,0,1,0.2,1,2.0,120.44999999999999,0,1,0,0,0,120.45,-0.818,-0.95,-0.953,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.6,893.0,0,1,0,0,0,0,1,0,1.0,1,1.0,919.1999999999999,0,1,0,1,1,919.2,0.393,-0.613,-0.601,False,False,True,False,True,False,False,True,False,False,False
1,0,1,1,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,763.1,0,0,1,1,0,1,0,0,3.2,0,0.0,744.8000000000001,0,12,1,0,0,744.8,-1.501,-0.67,-0.678,True,False,False,True,False,False,False,False,False,True,False
1,0,0,0,9,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,85.3,781.4,0,1,0,0,0,1,0,0,0.8,1,2.0,767.6999999999999,0,1,1,0,1,767.7,0.683,-0.662,-0.668,False,False,True,False,False,False,False,True,False,False,False
0,0,1,0,13,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,65.85,902.25,0,0,0,0,0,0,1,0,1.1,1,3.0,856.05,0,1,0,1,0,856.05,0.036,-0.609,-0.629,False,False,False,False,True,False,False,False,True,False,False
0,1,1,0,29,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.45,2653.65,1,1,0,0,0,0,1,0,2.4,1,3.0,2739.05,1,1,0,1,1,2739.05,0.987,0.164,0.203,False,False,True,False,True,False,False,False,False,True,False
1,0,1,1,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,1016.7,0,0,1,0,1,1,0,0,3.9,0,0.0,942.35,0,24,1,0,0,942.35,-1.486,-0.559,-0.59,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,61,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,99.4,5943.65,0,1,0,0,0,0,0,0,5.1,1,5.0,6063.400000000001,1,1,0,0,1,6063.4,1.151,1.616,1.671,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,275.7,0,0,1,0,0,0,0,1,1.3,0,0.0,320.0,0,1,0,0,0,320.0,-1.488,-0.886,-0.865,False,False,False,True,False,True,False,False,True,False,False
