gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,internetservice_Fiber optic,internetservice_No,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure_years,has_internet,num_addon_services,charge_tenure_interaction,high_charge_flag,contract_term,auto_pay,echeck_flag,fiber_flag,clv_simple,monthlycharges_z,totalcharges_z,charge_tenure_interaction_z,contract_type_One Year,contract_type_Two Year,internet_type_Fiber optic,internet_type_No Internet,payment_method_Electronic Check,payment_method_Mailed Check,payment_method_Other/Bank Auto,tenure_group_7-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49+,pred_churn_prob,pred_churn_label,,customerID
1,1,1,0,29,1,1,0,0,1,0,1,1,1,99.05,2952.85,1,1,0,0,0,0,0,0,2.4,1,4,2872.45,1,1,0,0,1,2872.45,1.14,0.296,0.262,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.41961,0,,3565-UNOCC
1,1,0,0,69,1,1,1,0,1,1,1,1,0,110.25,7467.55,0,1,0,0,1,1,0,0,5.8,1,6,7607.25,1,24,1,0,1,7607.25,1.512,2.289,2.352,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.30153948,0,,4627-MIHJH
1,0,1,0,64,1,1,1,0,1,1,1,1,1,85,5484.4,0,0,0,0,1,1,0,0,5.3,1,6,5440,0,24,1,0,0,5440,0.673,1.414,1.395,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.16028327,0,,9795-NREXC
0,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,294.9,0,0,1,0,0,1,0,0,1.3,0,0,316,0,1,1,0,0,316,-1.496,-0.877,-0.867,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.024668561,0,,8573-CGOCC
1,0,0,0,4,1,1,0,0,0,0,0,0,0,23.9,97.5,0,0,1,1,0,0,1,0,0.3,0,1,95.6,0,12,0,1,0,95.6,-1.358,-0.964,-0.964,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.073595375,0,,7356-AYNJP
1,0,0,0,52,1,1,1,1,0,1,1,1,1,111.25,5916.45,1,1,0,1,0,1,0,0,4.3,1,6,5785,1,12,1,0,1,5785,1.545,1.604,1.548,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.21846038,0,,9249-FXSCK
0,0,0,0,2,1,0,1,0,1,0,0,0,1,55.1,113.35,1,0,0,0,0,0,0,1,0.2,1,2,110.2,0,1,0,0,0,110.2,-0.321,-0.957,-0.958,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.15815827,0,,5493-SDRDQ
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.95,19.95,0,0,1,0,0,0,0,1,0.1,0,0,19.95,0,1,0,0,0,19.95,-1.489,-0.999,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13859408,0,,6286-SUUWT
0,0,0,0,18,0,0,0,0,0,0,0,0,0,25.15,476.8,0,0,0,0,0,0,0,1,1.5,1,0,452.7,0,1,0,0,0,452.7,-1.316,-0.797,-0.807,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.13514213,0,,4819-HJPIW
1,0,0,0,2,1,1,0,1,0,0,0,0,0,54.15,101.65,0,0,0,0,0,0,0,1,0.2,1,2,108.3,0,1,0,0,0,108.3,-0.353,-0.962,-0.959,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16194764,0,,8654-DHAOW
1,0,1,0,19,1,0,0,1,0,0,0,1,1,59.8,1130.85,0,0,0,0,0,0,0,1,1.6,1,2,1136.2,0,1,0,0,0,1136.2,-0.165,-0.508,-0.505,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.17785674,0,,5438-QMDDL
1,0,0,0,40,1,1,0,0,0,0,0,1,0,83.85,3532.25,0,1,0,0,0,0,0,0,3.3,1,2,3354,0,1,0,0,1,3354,0.634,0.552,0.474,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.26899213,0,,9812-GHVRI
1,1,1,1,66,1,1,0,1,1,0,1,1,1,104.9,6891.45,0,1,0,1,0,0,1,0,5.5,1,5,6923.4,1,12,0,1,1,6923.4,1.334,2.035,2.05,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.56698716,1,,5553-AOINX
0,0,0,0,21,1,1,0,0,0,0,0,0,0,75.3,1570.7,0,1,0,0,0,0,0,1,1.8,1,1,1581.3,0,1,0,0,1,1581.3,0.35,-0.314,-0.308,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.41611406,0,,1228-ZLNBX
0,0,0,0,8,1,0,0,1,0,1,1,0,1,66.65,520.95,0,0,0,0,0,0,1,0,0.7,1,3,533.2,0,1,0,1,0,533.2,0.063,-0.777,-0.771,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.08299201,0,,4226-KKDON
1,0,1,1,72,1,0,1,1,1,1,1,1,1,109.5,7854.9,0,1,0,0,1,1,0,0,6,1,6,7884,1,24,1,0,1,7884,1.487,2.46,2.475,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.37483206,0,,3831-YCPUO
1,0,0,0,48,1,1,0,1,1,1,1,0,1,73.85,3581.4,0,0,0,1,0,0,0,0,4,1,5,3544.8,0,12,0,0,0,3544.8,0.302,0.574,0.559,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.064089864,0,,7445-WMRBW
0,0,0,0,69,1,0,0,0,0,0,0,0,1,19.3,1447.9,0,0,1,0,1,0,0,0,5.8,0,0,1331.7,0,24,0,0,0,1331.7,-1.511,-0.368,-0.419,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.018780284,0,,3308-DGHKL
0,0,0,0,72,1,1,1,1,1,1,1,1,1,118.2,8547.15,0,1,0,0,1,0,1,0,6,1,7,8510.4,1,24,0,1,1,8510.4,1.776,2.766,2.751,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.74770737,1,,9924-JPRMC
1,0,0,0,14,1,0,0,1,0,0,0,0,0,51.45,727.85,0,0,0,1,0,1,0,0,1.2,1,1,720.3,0,12,1,0,0,720.3,-0.442,-0.686,-0.689,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.057820167,0,,0080-EMYVY
0,0,0,0,6,1,0,0,1,0,0,1,0,0,59.45,357.6,0,0,0,0,0,0,1,0,0.5,1,2,356.7,0,1,0,1,0,356.7,-0.177,-0.849,-0.849,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20930883,0,,6218-KNUBD
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.5,159.35,0,0,1,0,1,0,0,0,0.7,0,0,156,0,24,0,0,0,156,-1.504,-0.937,-0.938,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.021990573,0,,7337-CINUD
1,0,0,0,17,1,0,0,0,0,0,0,0,0,19.55,280.85,0,0,1,1,0,0,0,1,1.4,0,0,332.35,0,12,0,0,0,332.35,-1.503,-0.883,-0.86,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.057904247,0,,7609-NRNCA
0,0,0,0,65,1,1,1,0,0,1,0,1,0,93.55,6069.25,0,1,0,1,0,0,1,0,5.4,1,4,6080.75,1,12,0,1,1,6080.75,0.957,1.672,1.678,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3298747,0,,0623-EJQEG
1,0,1,1,57,1,0,1,0,1,1,0,0,1,59.3,3274.35,0,0,0,1,0,0,0,1,4.8,1,3,3380.1,0,12,0,0,0,3380.1,-0.182,0.438,0.486,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.11760929,0,,7153-CHRBV
0,0,1,0,13,1,1,0,0,1,0,1,1,1,102.25,1359,1,1,0,0,0,1,0,0,1.1,1,4,1329.25,1,1,1,0,1,1329.25,1.246,-0.407,-0.42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.24081905,0,,0871-URUWO
0,1,0,0,19,1,0,0,0,1,0,1,1,1,95.9,1777.9,1,1,0,0,0,1,0,0,1.6,1,3,1822.1,1,1,1,0,1,1822.1,1.035,-0.222,-0.202,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.10351444,0,,9190-MFJLN
1,0,1,0,56,1,1,1,1,1,0,1,1,0,109.8,6109.65,0,1,0,1,0,0,0,0,4.7,1,6,6148.8,1,12,0,0,1,6148.8,1.497,1.69,1.708,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.21112832,0,,6198-PNNSZ
1,0,1,0,14,1,0,0,0,0,0,0,1,1,78.1,1122.4,0,1,0,0,0,0,1,0,1.2,1,1,1093.4,0,1,0,1,1,1093.4,0.443,-0.512,-0.524,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.34561026,0,,3317-VLGQT
0,0,1,0,52,0,0,1,0,0,0,0,1,1,39.9,2020.9,0,0,0,0,0,0,1,0,4.3,1,2,2074.8,0,1,0,1,0,2074.8,-0.826,-0.115,-0.09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2509938,0,,4132-POCZS
1,0,0,0,58,1,0,1,1,1,1,0,0,1,64.9,3795.45,0,0,0,0,1,1,0,0,4.8,1,4,3764.2,0,24,1,0,0,3764.2,0.005,0.668,0.656,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.047579553,0,,5614-DNZCE
1,1,0,0,47,1,1,0,1,0,1,1,0,1,95.05,4504.55,1,1,0,0,0,0,1,0,3.9,1,4,4467.35,1,1,0,1,1,4467.35,1.007,0.981,0.966,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.43567872,0,,1095-JUDTC
1,0,0,0,67,0,0,0,0,1,1,1,1,1,53.4,3579.15,0,0,0,0,0,1,0,0,5.6,1,4,3577.8,0,1,1,0,0,3577.8,-0.378,0.573,0.573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.03548482,0,,3896-RCYYE
0,0,0,0,2,0,0,0,0,0,0,0,0,1,24.9,49.7,0,0,0,0,0,1,0,0,0.2,1,0,49.8,0,1,1,0,0,49.8,-1.325,-0.985,-0.985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.048123654,0,,9638-JIQYA
0,1,0,0,6,1,0,0,0,0,0,0,0,0,44.7,276.5,0,0,0,0,0,1,0,0,0.5,1,0,268.2,0,1,1,0,0,268.2,-0.667,-0.885,-0.888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1304548,0,,3258-SANFR
0,0,1,1,71,1,1,1,1,1,1,1,1,1,114,8175.9,0,1,0,0,1,0,0,0,5.9,1,7,8094,1,24,0,0,1,8094,1.636,2.602,2.567,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.62066704,1,,3726-TBHQT
1,0,1,1,46,1,0,0,0,0,0,0,0,0,20.25,890.35,0,0,1,0,1,0,0,0,3.8,0,0,931.5,0,24,0,0,0,931.5,-1.479,-0.614,-0.595,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.026245074,0,,3190-ITQXP
1,0,0,0,5,1,0,1,0,0,1,0,0,0,53.85,259.8,1,0,0,0,0,1,0,0,0.4,1,2,269.25,0,1,1,0,0,269.25,-0.363,-0.893,-0.888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.080525525,0,,0870-VEMYL
0,1,1,0,67,1,1,1,1,0,0,0,0,0,83.85,5588.8,0,1,0,0,0,0,0,0,5.6,1,3,5617.95,0,1,0,0,1,5617.95,0.634,1.46,1.474,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.37332627,0,,4833-QTJNO
0,0,0,1,3,1,0,0,0,0,0,0,0,0,20.2,50.6,0,0,1,0,0,0,0,0,0.2,0,0,60.6,0,1,0,0,0,60.6,-1.481,-0.985,-0.98,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.050380398,0,,3039-MJSLN
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.95,58,0,0,1,0,0,0,0,1,0.2,0,0,59.85,0,1,0,0,0,59.85,-1.489,-0.982,-0.98,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059067443,0,,0178-CIIKR
0,1,1,0,52,1,1,1,0,1,0,1,1,1,104.2,5568.35,1,1,0,0,0,0,1,0,4.3,1,5,5418.4,1,1,0,1,1,5418.4,1.311,1.451,1.386,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5763184,1,,5385-SUIRI
1,0,1,0,42,1,1,0,0,0,0,0,0,1,50.25,2203.65,1,0,0,0,0,0,1,0,3.5,1,1,2110.5,0,1,0,1,0,2110.5,-0.482,-0.035,-0.075,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.24602124,0,,3982-XWFZQ
0,0,1,1,50,1,0,0,0,0,0,0,0,1,20.35,938.95,0,0,1,1,0,0,0,1,4.2,0,0,1017.5,0,12,0,0,0,1017.5,-1.476,-0.593,-0.557,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.046676874,0,,5774-QPLTF
0,1,1,0,23,1,0,1,1,0,0,0,1,1,90,2024.1,0,1,0,0,0,0,1,0,1.9,1,3,2070,1,1,0,1,1,2070,0.839,-0.114,-0.093,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.36955413,0,,2322-VCZHZ
1,0,1,1,67,0,0,1,1,1,1,1,0,0,54.2,3623.95,0,0,0,0,1,1,0,0,5.6,1,5,3631.4,0,24,1,0,0,3631.4,-0.351,0.592,0.597,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.04041713,0,,5010-IPEAQ
1,0,0,0,25,1,0,0,1,1,0,1,1,1,99.5,2369.05,1,1,0,0,0,0,1,0,2.1,1,4,2487.5,1,1,0,1,1,2487.5,1.154,0.038,0.092,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.23878331,0,,4009-ALQFH
1,1,1,0,39,1,0,1,1,0,0,1,1,0,99.1,3877.95,0,1,0,1,0,0,0,1,3.2,1,4,3864.9,1,12,0,0,1,3864.9,1.141,0.705,0.7,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.38100478,0,,6383-ZTSIW
1,0,0,0,69,1,1,1,1,0,1,0,0,1,66.9,4577.9,0,0,0,0,1,0,0,1,5.8,1,4,4616.1,0,24,0,0,0,4616.1,0.071,1.014,1.032,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.11174941,0,,8990-YOZLV
1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.85,25.85,0,0,0,1,0,0,0,1,0.1,1,0,25.85,0,12,0,0,0,25.85,-1.293,-0.996,-0.995,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16433537,0,,3069-SSVSN
0,0,0,0,32,1,0,0,0,0,0,1,1,0,91.05,2871.5,0,1,0,0,0,0,1,0,2.7,1,2,2913.6,1,1,0,1,1,2913.6,0.874,0.26,0.28,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.26482835,0,,5222-IMUKT
1,0,0,0,9,1,0,0,0,0,0,0,0,0,71,672.55,1,1,0,0,0,0,1,0,0.8,1,0,639,0,1,0,1,1,639,0.207,-0.71,-0.724,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.21182467,0,,3627-FCRDW
1,0,0,0,16,1,0,0,1,1,0,0,1,1,93.2,1573.7,1,1,0,0,0,1,0,0,1.3,1,3,1491.2,1,1,1,0,1,1491.2,0.945,-0.313,-0.348,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.12271171,0,,7562-GSUHK
0,0,1,1,60,1,0,0,0,0,0,0,0,1,20.95,1270.55,0,0,1,0,1,0,0,0,5,0,0,1257,0,24,0,0,0,1257,-1.456,-0.446,-0.452,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.024417302,0,,6685-XSHHU
1,0,1,1,72,1,1,0,1,1,1,1,1,1,109.2,7711.45,0,1,0,0,1,0,0,0,6,1,6,7862.4,1,24,0,0,1,7862.4,1.477,2.397,2.465,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.65656614,1,,8901-UPRHR
0,0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,1,0,1,0,0,0,0,1,0.4,0,0,96.75,0,1,0,0,0,96.75,-1.509,-0.952,-0.964,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.09451495,0,,4903-UYAVB
1,1,0,0,26,1,0,1,0,0,0,1,0,1,85.8,2193.65,0,1,0,0,0,1,0,0,2.2,1,2,2230.8,0,1,1,0,1,2230.8,0.699,-0.039,-0.022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.20281471,0,,0118-JPNOY
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,64.55,1,0,1,0,0,0,0,1,0.2,0,0,59.55,0,1,0,0,0,59.55,-1.493,-0.979,-0.98,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06091666,0,,6776-TLWOI
0,0,0,0,2,1,0,0,0,0,0,0,0,1,19.65,31.2,0,0,1,0,0,0,1,0,0.2,0,0,39.3,0,1,0,1,0,39.3,-1.499,-0.994,-0.989,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.113631494,0,,3845-FXCYS
1,0,0,1,2,1,0,0,0,0,0,0,0,0,20.5,38.25,0,0,1,1,0,0,0,0,0.2,0,0,41,0,12,0,0,0,41,-1.471,-0.99,-0.988,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.08552326,0,,5857-XRECV
1,0,0,0,36,1,1,1,0,1,1,1,1,1,89.65,3348.1,0,0,0,1,0,1,0,0,3,1,6,3227.4,0,12,1,0,0,3227.4,0.827,0.471,0.419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.066716574,0,,0725-CXOTM
0,0,0,0,7,1,0,1,0,0,0,0,0,0,74.35,533.6,0,1,0,0,0,0,0,1,0.6,1,1,520.45,0,1,0,0,1,520.45,0.319,-0.772,-0.777,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.19663273,0,,4343-EJVQB
1,1,1,0,60,0,0,0,1,0,0,1,1,1,49.45,2907.55,0,0,0,0,1,1,0,0,5,1,3,2967,0,24,1,0,0,2967,-0.509,0.276,0.304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.11859707,0,,9000-PLFUZ
1,0,1,0,19,1,1,0,1,0,0,0,1,1,89.1,1620.8,0,1,0,0,0,0,1,0,1.6,1,3,1692.9,0,1,0,1,1,1692.9,0.809,-0.292,-0.259,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.44820717,0,,3427-GGZZI
0,1,1,0,45,1,1,1,0,1,1,0,1,0,75.15,3480.35,0,0,0,0,1,1,0,0,3.8,1,5,3381.75,0,24,1,0,0,3381.75,0.345,0.529,0.487,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.08031623,0,,7779-ORAEL
0,1,0,0,4,1,0,0,0,0,0,0,0,1,70.65,293.85,0,1,0,0,0,0,1,0,0.3,1,0,282.6,0,1,0,1,1,282.6,0.196,-0.878,-0.882,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.37206802,0,,0644-OQMDK
1,0,1,1,31,1,1,0,0,1,1,1,1,1,104.2,3243.45,1,1,0,0,0,0,1,0,2.6,1,5,3230.2,1,1,0,1,1,3230.2,1.311,0.424,0.42,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.34835127,0,,4077-CROMM
0,0,1,1,47,1,0,1,0,1,0,0,1,0,90.05,4137.2,0,1,0,0,0,0,1,0,3.9,1,3,4232.35,1,1,0,1,1,4232.35,0.84,0.819,0.862,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.33985162,0,,3154-CFSZG
0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.25,79.25,1,1,0,0,0,0,1,0,0.1,1,1,79.25,0,1,0,1,1,79.25,0.481,-0.972,-0.972,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5147077,1,,2868-MZAGQ
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,1,0,0,0,0,0,0,0,0.1,1,0,44.9,0,1,0,0,0,44.9,-0.66,-0.988,-0.987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.14508311,0,,4847-QNOKA
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0,0,1,0,0,1,0,0,0.1,0,0,19.4,0,1,1,0,0,19.4,-1.508,-0.999,-0.998,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.050482113,0,,2220-IAHLS
1,1,1,1,59,1,1,0,0,1,0,0,1,1,88.75,5348.65,0,1,0,0,0,1,0,0,4.9,1,3,5236.25,0,1,1,0,1,5236.25,0.797,1.354,1.306,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2777784,0,,1658-XUHBX
0,0,1,0,10,1,0,0,0,0,0,0,0,1,70.1,659.65,1,1,0,0,0,0,1,0,0.8,1,0,701,0,1,0,1,1,701,0.177,-0.716,-0.697,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.25216675,0,,6379-RXJRQ
0,1,0,0,35,1,1,1,0,0,0,0,1,0,91,3180.5,0,1,0,0,0,1,0,0,2.9,1,3,3185,1,1,1,0,1,3185,0.872,0.397,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.12881337,0,,2378-HTWFW
0,0,0,0,4,0,0,0,0,1,0,0,0,1,29.65,118.5,1,0,0,0,0,0,1,0,0.3,1,1,118.6,0,1,0,1,0,118.6,-1.167,-0.955,-0.954,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20692539,0,,8650-RHRKE
0,0,1,1,32,1,0,1,1,0,0,0,1,1,90.8,3023.85,0,1,0,1,0,0,1,0,2.7,1,3,2905.6,1,12,0,1,1,2905.6,0.865,0.328,0.276,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2531735,0,,4377-VDHYI
0,0,0,0,43,1,1,0,1,0,0,0,0,1,77.85,3365.85,1,1,0,0,0,0,1,0,3.6,1,2,3347.55,0,1,0,1,1,3347.55,0.435,0.479,0.472,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.36304533,0,,0475-RIJEP
0,0,0,0,4,1,0,0,0,0,0,0,1,0,54.3,195.3,1,0,0,0,0,0,1,0,0.3,1,1,217.2,0,1,0,1,0,217.2,-0.348,-0.921,-0.911,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.20910424,0,,1260-TTRXI
1,1,1,0,54,1,0,0,0,0,0,0,0,1,18.95,1031.1,0,0,1,0,1,0,0,1,4.5,0,0,1023.3,0,24,0,0,0,1023.3,-1.522,-0.552,-0.555,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.14402848,0,,3719-TDVQB
1,1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,1,1,0,0,0,0,0,0,0.9,1,3,1046.65,1,1,0,0,1,1046.65,1.01,-0.567,-0.544,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.407658,0,,6328-ZPBGN
1,1,0,0,66,1,1,1,0,0,0,1,1,1,102.4,6471.85,0,1,0,0,1,0,0,0,5.5,1,4,6758.4,1,24,0,0,1,6758.4,1.251,1.85,1.978,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.5485862,1,,0201-MIBOL
0,0,1,1,61,1,1,0,0,1,0,1,1,1,99.9,6241.35,0,1,0,1,0,0,1,0,5.1,1,4,6093.9,1,12,0,1,1,6093.9,1.168,1.748,1.684,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6939552,1,,4937-QPZPO
